ParticipantID,Proficiency,WritingType,Epoch,N400_Amp,P600_Amp
32,Low,Generic,37,-3.1583,1.3257
32,Low,Generic,38,-3.1606,1.6969
32,Low,Generic,39,-2.9402,1.0807
32,Low,Generic,40,-3.0244,1.2946
32,Low,Inclusive,1,-6.9131,3.8815
32,Low,Inclusive,2,-7.0136,4.0574
32,Low,Inclusive,3,-6.8638,4.4342
32,Low,Inclusive,4,-7.2992,4.2156
32,Low,Inclusive,5,-6.8197,4.1827
32,Low,Inclusive,6,-6.8786,4.2902
32,Low,Inclusive,7,-6.9368,4.1657
32,Low,Inclusive,8,-7.1705,3.9957
32,Low,Inclusive,9,-6.8816,4.2239
32,Low,Inclusive,10,-7.0088,4.1352
32,Low,Inclusive,11,-7.0338,4.4294
32,Low,Inclusive,12,-7.0383,3.9518
32,Low,Inclusive,13,-6.8765,4.179
32,Low,Inclusive,14,-6.9833,4.5415
32,Low,Inclusive,15,-6.9911,4.2778
32,Low,Inclusive,16,-7.1648,4.1761
32,Low,Inclusive,17,-6.8966,3.9089
32,Low,Inclusive,18,-6.9579,4.2402
32,Low,Inclusive,19,-6.9818,4.4274
32,Low,Inclusive,20,-6.9378,4.5156
32,Low,Inclusive,21,-7.137,4.2472
32,Low,Inclusive,22,-6.9753,4.0061
32,Low,Inclusive,23,-6.8446,4.6849
32,Low,Inclusive,24,-6.9906,4.321
32,Low,Inclusive,25,-6.9753,4.0773
32,Low,Inclusive,26,-7.2611,4.0788
32,Low,Inclusive,27,-7.1968,4.5608
32,Low,Inclusive,28,-7.0053,4.1508
32,Low,Inclusive,29,-6.8546,3.9956
32,Low,Inclusive,30,-7.103,4.2336
32,Low,Inclusive,31,-6.8337,4.3203
32,Low,Inclusive,32,-6.9508,4.2356
32,Low,Inclusive,33,-6.928,4.2603
32,Low,Inclusive,34,-7.1425,4.2292
32,Low,Inclusive,35,-7.1491,4.2362
32,Low,Inclusive,36,-7.0601,4.7279
32,Low,Inclusive,37,-6.994,3.9392
32,Low,Inclusive,38,-7.0081,4.3239
32,Low,Inclusive,39,-6.737,4.1021
32,Low,Inclusive,40,-7.2254,4.3834
33,Low,Generic,1,-3.4751,1.1308
33,Low,Generic,2,-3.3066,1.2041
33,Low,Generic,3,-3.1646,1.0813
33,Low,Generic,4,-3.3091,1.2151
33,Low,Generic,5,-3.2456,1.2376
33,Low,Generic,6,-3.2026,1.3868
33,Low,Generic,7,-3.2091,1.3087
33,Low,Generic,8,-3.5053,1.228
33,Low,Generic,9,-3.1961,1.3638
33,Low,Generic,10,-3.3719,1.0862
33,Low,Generic,11,-3.3541,1.3253
33,Low,Generic,12,-3.1129,1.1365
33,Low,Generic,13,-3.1318,1.2427
33,Low,Generic,14,-3.2866,1.1757
33,Low,Generic,15,-3.156,1.2831
33,Low,Generic,16,-2.9266,1.0476
33,Low,Generic,17,-3.1903,1.1122
33,Low,Generic,18,-3.3984,1.2158
33,Low,Generic,19,-3.2474,1.8016
33,Low,Generic,20,-3.2956,0.992
33,Low,Generic,21,-3.227,0.8031
33,Low,Generic,22,-3.2818,1.2212
33,Low,Generic,23,-3.1488,1.4127
33,Low,Generic,24,-3.3435,1.1879
33,Low,Generic,25,-3.3829,0.9924
33,Low,Generic,26,-3.2215,0.9633
33,Low,Generic,27,-3.3302,1.019
33,Low,Generic,28,-3.1855,1.5783
33,Low,Generic,29,-3.4632,0.8474
33,Low,Generic,30,-3.2867,1.2211
33,Low,Generic,31,-3.2352,1.1287
33,Low,Generic,32,-3.2981,1.2915
33,Low,Generic,33,-3.1119,0.827
33,Low,Generic,34,-3.3233,1.2608
33,Low,Generic,35,-3.4057,1.5642
33,Low,Generic,36,-3.3633,1.2097
33,Low,Generic,37,-3.1846,1.0997
33,Low,Generic,38,-3.545,1.1323
33,Low,Generic,39,-3.1136,1.1506
33,Low,Generic,40,-3.395,1.4031
33,Low,Inclusive,1,-7.0376,4.118
33,Low,Inclusive,2,-6.9656,4.3742
33,Low,Inclusive,3,-6.6307,4.3854
33,Low,Inclusive,4,-6.814,4.1188
33,Low,Inclusive,5,-7.1419,4.2325
33,Low,Inclusive,6,-6.9719,4.0043
33,Low,Inclusive,7,-7.0143,4.2999
33,Low,Inclusive,8,-6.9339,4.3209
33,Low,Inclusive,9,-6.9444,4.1186
33,Low,Inclusive,10,-7.0651,3.9802
33,Low,Inclusive,11,-6.7203,4.2227
33,Low,Inclusive,12,-7.0217,4.0342
33,Low,Inclusive,13,-6.5477,4.0053
33,Low,Inclusive,14,-7.0523,4.3032
33,Low,Inclusive,15,-6.898,4.4116
33,Low,Inclusive,16,-6.7169,4.3212
33,Low,Inclusive,17,-7.1464,4.1686
33,Low,Inclusive,18,-6.9418,4.6336
33,Low,Inclusive,19,-7.1977,4.4605
33,Low,Inclusive,20,-6.961,4.3876
33,Low,Inclusive,21,-7.0033,4.0515
33,Low,Inclusive,22,-6.8754,4.3509
33,Low,Inclusive,23,-6.8422,4.2173
33,Low,Inclusive,24,-7.078,3.9082
33,Low,Inclusive,25,-6.8651,4.3048
33,Low,Inclusive,26,-7.1329,4.1123
33,Low,Inclusive,27,-7.058,3.9234
33,Low,Inclusive,28,-7.1107,3.9932
33,Low,Inclusive,29,-7.0499,4.0723
33,Low,Inclusive,30,-7.2321,4.6245
33,Low,Inclusive,31,-6.8001,4.0642
33,Low,Inclusive,32,-6.9471,4.3035
33,Low,Inclusive,33,-6.8093,4.0563
33,Low,Inclusive,34,-6.8242,4.1104
33,Low,Inclusive,35,-7.1884,4.3648
33,Low,Inclusive,36,-6.7944,4.7376
33,Low,Inclusive,37,-7.168,4.3598
33,Low,Inclusive,38,-7.0495,4.3767
33,Low,Inclusive,39,-7.2086,3.9674
33,Low,Inclusive,40,-7.1044,4.2358
34,Low,Generic,1,-3.3642,1.3498
34,Low,Generic,2,-3.114,1.3379
34,Low,Generic,3,-3.0252,1.3012
34,Low,Generic,4,-3.4505,1.4907
34,Low,Generic,5,-3.3588,1.4001
34,Low,Generic,6,-3.0319,1.3093
34,Low,Generic,7,-3.4924,1.0344
34,Low,Generic,8,-3.0696,1.1842
34,Low,Generic,9,-3.2561,1.3698
34,Low,Generic,10,-3.1636,1.2738
34,Low,Generic,11,-3.2993,1.1555
34,Low,Generic,12,-3.1393,1.3287
34,Low,Generic,13,-3.3066,1.4344
34,Low,Generic,14,-3.2874,1.0477
34,Low,Generic,15,-3.3818,1.0223
34,Low,Generic,16,-3.3089,1.4647
34,Low,Generic,17,-3.3888,1.2557
34,Low,Generic,18,-3.3665,1.1659
34,Low,Generic,19,-3.4945,1.1739
34,Low,Generic,20,-3.2971,1.3261
34,Low,Generic,21,-3.2345,0.9783
34,Low,Generic,22,-3.1054,1.2601
34,Low,Generic,23,-3.2382,1.2162
34,Low,Generic,24,-3.3457,1.2616
34,Low,Generic,25,-3.1967,0.8686
34,Low,Generic,26,-3.3488,1.167
34,Low,Generic,27,-3.2296,1.4567
34,Low,Generic,28,-3.3838,1.1184
34,Low,Generic,29,-3.3449,1.0577
34,Low,Generic,30,-3.3201,1.3722
34,Low,Generic,31,-3.4261,1.3036
34,Low,Generic,32,-3.5233,1.1057
34,Low,Generic,33,-3.3174,1.553
34,Low,Generic,34,-3.3092,0.7778
34,Low,Generic,35,-3.5678,1.2248
34,Low,Generic,36,-3.1759,1.2931
34,Low,Generic,37,-3.2429,1.4505
34,Low,Generic,38,-3.3489,1.397
34,Low,Generic,39,-3.5128,1.037
34,Low,Generic,40,-3.5391,1.163
34,Low,Inclusive,1,-6.9949,4.2428
34,Low,Inclusive,2,-6.9787,4.0345
34,Low,Inclusive,3,-7.0165,3.9205
34,Low,Inclusive,4,-6.7835,4.1593
34,Low,Inclusive,5,-7.0613,4.5378
34,Low,Inclusive,6,-7.1743,3.9949
34,Low,Inclusive,7,-7.1524,4.2064
34,Low,Inclusive,8,-6.9233,4.3679
34,Low,Inclusive,9,-6.6022,3.7701
34,Low,Inclusive,10,-6.8967,4.1086
34,Low,Inclusive,11,-7.076,4.096
34,Low,Inclusive,12,-7.1243,4.5569
34,Low,Inclusive,13,-6.8617,4.2246
34,Low,Inclusive,14,-6.7853,3.9175
34,Low,Inclusive,15,-7.1876,3.7844
34,Low,Inclusive,16,-7.0929,4.2523
34,Low,Inclusive,17,-6.9726,4.2499
34,Low,Inclusive,18,-7.1997,4.3806
34,Low,Inclusive,19,-6.9521,4.3666
34,Low,Inclusive,20,-7.2719,4.2823
34,Low,Inclusive,21,-7.1662,4.1405
34,Low,Inclusive,22,-6.9078,4.2382
34,Low,Inclusive,23,-7.1157,4.2213
34,Low,Inclusive,24,-7.2177,4.4501
34,Low,Inclusive,25,-7.0188,4.4437
34,Low,Inclusive,26,-7.067,4.1153
34,Low,Inclusive,27,-7.1026,4.3952
34,Low,Inclusive,28,-7.0944,4.3489
34,Low,Inclusive,29,-7.0454,3.8248
34,Low,Inclusive,30,-7.0735,3.9842
34,Low,Inclusive,31,-6.9829,3.9819
34,Low,Inclusive,32,-6.8491,4.2018
34,Low,Inclusive,33,-7.0146,4.3512
34,Low,Inclusive,34,-6.8434,4.216
34,Low,Inclusive,35,-7.1037,3.8652
34,Low,Inclusive,36,-7.0909,4.0966
34,Low,Inclusive,37,-6.9719,4.151
34,Low,Inclusive,38,-6.8848,4.0974
34,Low,Inclusive,39,-6.9966,4.4568
34,Low,Inclusive,40,-6.9367,4.208
35,Low,Generic,1,-3.3583,1.0914
35,Low,Generic,2,-3.3956,1.1098
35,Low,Generic,3,-3.1547,1.1736
35,Low,Generic,4,-3.4705,1.5716
35,Low,Generic,5,-3.22,0.9366
35,Low,Generic,6,-3.3343,1.2402
35,Low,Generic,7,-3.0123,0.9964
35,Low,Generic,8,-3.1216,1.4979
35,Low,Generic,9,-3.3623,1.1625
35,Low,Generic,10,-3.4234,1.1773
35,Low,Generic,11,-3.2735,1.3499
35,Low,Generic,12,-3.1045,1.0684
35,Low,Generic,13,-3.5631,1.2138
35,Low,Generic,14,-3.224,1.2679
35,Low,Generic,15,-3.317,1.243
35,Low,Generic,16,-3.0407,1.2943
35,Low,Generic,17,-3.324,1.118
35,Low,Generic,18,-3.2935,1.5453
35,Low,Generic,19,-3.2955,1.214
35,Low,Generic,20,-3.3403,1.4378
35,Low,Generic,21,-2.974,1.3081
35,Low,Generic,22,-3.2556,1.2254
35,Low,Generic,23,-3.6256,1.367
35,Low,Generic,24,-3.2479,1.3037
35,Low,Generic,25,-3.3747,1.1411
35,Low,Generic,26,-3.3297,1.4223
35,Low,Generic,27,-3.3248,1.6345
35,Low,Generic,28,-3.2034,0.9629
35,Low,Generic,29,-3.2873,1.0877
35,Low,Generic,30,-3.5972,1.5379
35,Low,Generic,31,-3.1625,1.3246
35,Low,Generic,32,-3.2432,0.9416
35,Low,Generic,33,-3.3405,1.3864
35,Low,Generic,34,-3.4257,0.7116
35,Low,Generic,35,-3.3021,1.1896
35,Low,Generic,36,-3.2477,1.3637
35,Low,Generic,37,-3.1724,1.2698
35,Low,Generic,38,-3.0887,0.9142
35,Low,Generic,39,-3.1923,1.3433
35,Low,Generic,40,-3.4539,0.9174
35,Low,Inclusive,1,-7.0999,4.0877
35,Low,Inclusive,2,-6.875,4.0971
35,Low,Inclusive,3,-7.1165,4.0977
35,Low,Inclusive,4,-6.8202,4.2226
35,Low,Inclusive,5,-7.0149,4.198
35,Low,Inclusive,6,-6.7942,4.0702
35,Low,Inclusive,7,-6.7907,4.2621
35,Low,Inclusive,8,-7.0121,4.7202
35,Low,Inclusive,9,-7.1463,4.1493
35,Low,Inclusive,10,-7.1729,4.4105
35,Low,Inclusive,11,-6.7346,4.554
35,Low,Inclusive,12,-6.8044,4.1805
35,Low,Inclusive,13,-7.0428,3.8858
35,Low,Inclusive,14,-6.6826,4.3138
35,Low,Inclusive,15,-7.0618,4.4856
35,Low,Inclusive,16,-7.1339,4.3013
35,Low,Inclusive,17,-7.0139,4.3477
35,Low,Inclusive,18,-6.9975,3.9298
35,Low,Inclusive,19,-6.9767,4.4298
35,Low,Inclusive,20,-6.9924,4.375
35,Low,Inclusive,21,-7.1448,4.2147
35,Low,Inclusive,22,-7.0817,4.3694
35,Low,Inclusive,23,-6.9833,4.358
35,Low,Inclusive,24,-6.8248,4.3583
35,Low,Inclusive,25,-6.947,4.0204
35,Low,Inclusive,26,-6.9884,4.1134
35,Low,Inclusive,27,-7.0396,4.1451
35,Low,Inclusive,28,-7.135,3.8285
35,Low,Inclusive,29,-7.0882,4.2587
35,Low,Inclusive,30,-7.1902,4.2231
35,Low,Inclusive,31,-6.703,4.4246
35,Low,Inclusive,32,-6.7415,4.2982
35,Low,Inclusive,33,-6.8129,4.0752
35,Low,Inclusive,34,-7.0847,3.6722
35,Low,Inclusive,35,-6.8101,4.5281
35,Low,Inclusive,36,-7.071,4.1692
35,Low,Inclusive,37,-7.1011,4.2965
35,Low,Inclusive,38,-6.8193,3.8714
35,Low,Inclusive,39,-6.9266,4.1647
35,Low,Inclusive,40,-6.971,4.3118
36,Low,Generic,1,-3.2962,1.1973
36,Low,Generic,2,-3.3001,1.4121
36,Low,Generic,3,-3.2052,1.2621
36,Low,Generic,4,-3.4586,1.1423
36,Low,Generic,5,-3.1332,1.2255
36,Low,Generic,6,-3.1691,1.5713
36,Low,Generic,7,-3.1122,1.2366
36,Low,Generic,8,-3.3446,0.7073
36,Low,Generic,9,-3.2933,1.1528
36,Low,Generic,10,-3.2094,1.1872
36,Low,Generic,11,-3.3161,0.8621
36,Low,Generic,12,-3.409,1.3133
36,Low,Generic,13,-3.0106,1.1985
36,Low,Generic,14,-3.2188,1.4085
36,Low,Generic,15,-3.3896,1.2914
36,Low,Generic,16,-3.3791,1.391
36,Low,Generic,17,-3.2453,1.2777
36,Low,Generic,18,-3.3854,1.3594
36,Low,Generic,19,-2.9553,1.0164
36,Low,Generic,20,-3.319,1.2643
36,Low,Generic,21,-3.15,1.1061
36,Low,Generic,22,-3.693,1.4898
36,Low,Generic,23,-3.1539,0.8694
36,Low,Generic,24,-3.3591,1.5316
36,Low,Generic,25,-3.0508,1.4057
36,Low,Generic,26,-3.2944,1.2346
36,Low,Generic,27,-3.2876,1.4436
36,Low,Generic,28,-3.3994,1.0568
36,Low,Generic,29,-3.1165,1.2091
36,Low,Generic,30,-3.0612,1.0837
36,Low,Generic,31,-3.2762,1.0335
36,Low,Generic,32,-3.2669,0.9223
36,Low,Generic,33,-3.3411,0.9307
36,Low,Generic,34,-3.1639,1.3613
36,Low,Generic,35,-3.5275,1.4848
36,Low,Generic,36,-2.8934,1.2272
36,Low,Generic,37,-3.3642,1.7829
36,Low,Generic,38,-3.4658,1.222
36,Low,Generic,39,-3.2411,1.487
36,Low,Generic,40,-3.214,1.1183
36,Low,Inclusive,1,-7.1307,4.1516
36,Low,Inclusive,2,-7.139,4.2296
36,Low,Inclusive,3,-7.0726,3.9212
36,Low,Inclusive,4,-6.7997,4.1205
36,Low,Inclusive,5,-7.1782,4.1863
36,Low,Inclusive,6,-6.9777,3.8707
36,Low,Inclusive,7,-6.9383,4.0106
36,Low,Inclusive,8,-6.7313,4.3248
36,Low,Inclusive,9,-7.048,4.071
36,Low,Inclusive,10,-7.0037,4.3426
36,Low,Inclusive,11,-6.9918,4.1766
36,Low,Inclusive,12,-6.9792,4.0992
36,Low,Inclusive,13,-7.0395,3.8028
36,Low,Inclusive,14,-6.8419,4.2798
36,Low,Inclusive,15,-7.104,4.5997
36,Low,Inclusive,16,-6.9749,4.0128
36,Low,Inclusive,17,-6.8595,4.2996
36,Low,Inclusive,18,-6.9288,4.1348
36,Low,Inclusive,19,-6.9204,4.1676
36,Low,Inclusive,20,-6.9046,3.839
36,Low,Inclusive,21,-7.0531,4.5644
36,Low,Inclusive,22,-7.1031,4.0992
36,Low,Inclusive,23,-7.0552,3.977
36,Low,Inclusive,24,-7.3192,4.1739
36,Low,Inclusive,25,-6.9676,4.2095
36,Low,Inclusive,26,-7.0097,4.2286
36,Low,Inclusive,27,-6.8346,4.1819
36,Low,Inclusive,28,-7.0741,4.1638
36,Low,Inclusive,29,-6.9011,4.5024
36,Low,Inclusive,30,-7.0822,4.2398
36,Low,Inclusive,31,-6.9372,4.0215
36,Low,Inclusive,32,-6.9849,3.9269
36,Low,Inclusive,33,-7.2534,4.2933
36,Low,Inclusive,34,-7.0456,4.2605
36,Low,Inclusive,35,-6.9907,4.0247
36,Low,Inclusive,36,-6.9948,3.9734
36,Low,Inclusive,37,-6.7794,3.9488
36,Low,Inclusive,38,-7.0174,4.0115
36,Low,Inclusive,39,-6.9024,4.1537
36,Low,Inclusive,40,-7.0658,4.3906
37,Low,Generic,1,-3.2636,1.3213
37,Low,Generic,2,-3.4152,0.937
37,Low,Generic,3,-3.2519,1.1542
37,Low,Generic,4,-3.174,1.202
37,Low,Generic,5,-3.2372,0.8933
37,Low,Generic,6,-2.9847,1.1852
37,Low,Generic,7,-3.1634,1.0508
37,Low,Generic,8,-3.2218,0.9574
37,Low,Generic,9,-3.2002,1.1468
37,Low,Generic,10,-3.2636,1.3576
37,Low,Generic,11,-3.4529,1.0811
37,Low,Generic,12,-3.1994,1.6376
37,Low,Generic,13,-3.2887,1.3362
37,Low,Generic,14,-3.284,1.6064
37,Low,Generic,15,-3.5301,1.2369
37,Low,Generic,16,-3.5118,0.7167
37,Low,Generic,17,-3.2234,1.2459
37,Low,Generic,18,-3.3107,1.1968
37,Low,Generic,19,-2.8033,1.1664
37,Low,Generic,20,-3.1915,1.0881
37,Low,Generic,21,-3.2237,1.1704
37,Low,Generic,22,-3.3296,1.5818
37,Low,Generic,23,-3.0914,1.2453
37,Low,Generic,24,-3.6136,1.1458
37,Low,Generic,25,-2.8625,1.1719
37,Low,Generic,26,-3.1025,1.5064
37,Low,Generic,27,-3.2352,1.0496
37,Low,Generic,28,-3.6333,1.3548
37,Low,Generic,29,-3.3902,1.2532
37,Low,Generic,30,-3.4555,1.165
37,Low,Generic,31,-3.2629,1.2717
37,Low,Generic,32,-3.4352,1.4574
37,Low,Generic,33,-3.3575,0.8831
37,Low,Generic,34,-3.2844,1.2249
37,Low,Generic,35,-3.2439,1.4904
37,Low,Generic,36,-3.3035,1.1941
37,Low,Generic,37,-3.4335,1.3821
37,Low,Generic,38,-3.2404,1.134
37,Low,Generic,39,-3.5537,1.5069
37,Low,Generic,40,-3.4522,1.0997
37,Low,Inclusive,1,-6.9342,3.9807
37,Low,Inclusive,2,-7.212,3.7952
37,Low,Inclusive,3,-6.8799,4.111
37,Low,Inclusive,4,-6.5489,4.0211
37,Low,Inclusive,5,-7.1262,4.1069
37,Low,Inclusive,6,-6.9515,4.126
37,Low,Inclusive,7,-6.8962,4.0243
37,Low,Inclusive,8,-7.1952,3.8604
37,Low,Inclusive,9,-7.3215,4.1164
37,Low,Inclusive,10,-7.0331,4.0937
37,Low,Inclusive,11,-6.8015,4.4656
37,Low,Inclusive,12,-7.0382,3.8612
37,Low,Inclusive,13,-7.073,4.1
37,Low,Inclusive,14,-7.0866,4.0805
37,Low,Inclusive,15,-7.086,4.1427
37,Low,Inclusive,16,-7.0833,4.2617
37,Low,Inclusive,17,-6.9339,4.0379
37,Low,Inclusive,18,-6.7973,4.024
37,Low,Inclusive,19,-7.2307,4.2962
37,Low,Inclusive,20,-7.1106,4.2843
37,Low,Inclusive,21,-7.3486,4.4985
37,Low,Inclusive,22,-6.8872,3.9199
37,Low,Inclusive,23,-7.2098,4.5545
37,Low,Inclusive,24,-7.0986,4.0532
37,Low,Inclusive,25,-7.3279,4.1498
37,Low,Inclusive,26,-7.0222,4.3631
37,Low,Inclusive,27,-7.1979,3.9159
37,Low,Inclusive,28,-6.9204,4.4213
37,Low,Inclusive,29,-7.2237,4.4363
37,Low,Inclusive,30,-6.9824,4.4384
37,Low,Inclusive,31,-6.9985,3.7155
37,Low,Inclusive,32,-7.0108,4.432
37,Low,Inclusive,33,-7.1221,4.1424
37,Low,Inclusive,34,-7.0144,3.6401
37,Low,Inclusive,35,-6.7373,4.0397
37,Low,Inclusive,36,-6.9121,4.2027
37,Low,Inclusive,37,-6.7994,4.3012
37,Low,Inclusive,38,-7.0232,4.0413
37,Low,Inclusive,39,-6.8683,3.8453
37,Low,Inclusive,40,-6.8911,4.0002
38,Low,Generic,1,-3.0802,1.2503
38,Low,Generic,2,-3.1714,1.2344
38,Low,Generic,3,-3.5309,1.0459
38,Low,Generic,4,-3.1671,1.2513
38,Low,Generic,5,-3.0909,1.2987
38,Low,Generic,6,-3.413,1.0588
38,Low,Generic,7,-3.2526,0.7552
38,Low,Generic,8,-3.017,1.3063
38,Low,Generic,9,-3.0839,0.9019
38,Low,Generic,10,-3.0813,1.6643
38,Low,Generic,11,-3.4661,1.3723
38,Low,Generic,12,-3.2678,0.9091
38,Low,Generic,13,-3.1941,1.3847
38,Low,Generic,14,-3.3582,1.4512
38,Low,Generic,15,-3.518,0.919
38,Low,Generic,16,-3.2475,1.2231
38,Low,Generic,17,-3.3755,1.3799
38,Low,Generic,18,-3.1884,1.3896
38,Low,Generic,19,-3.2865,1.3385
38,Low,Generic,20,-3.3348,1.6288
38,Low,Generic,21,-3.3899,1.6391
38,Low,Generic,22,-3.2628,0.9429
38,Low,Generic,23,-3.0628,1.2432
38,Low,Generic,24,-3.1403,1.4628
38,Low,Generic,25,-3.2173,1.0996
38,Low,Generic,26,-3.1216,1.2182
38,Low,Generic,27,-3.1651,0.7873
38,Low,Generic,28,-3.201,1.0903
38,Low,Generic,29,-3.02,1.3426
38,Low,Generic,30,-3.232,1.3153
38,Low,Generic,31,-3.4178,1.5427
38,Low,Generic,32,-2.9693,1.2966
38,Low,Generic,33,-3.0294,1.1042
38,Low,Generic,34,-3.3876,1.2262
38,Low,Generic,35,-3.2028,1.1392
38,Low,Generic,36,-3.1873,1.2793
38,Low,Generic,37,-3.4177,1.3218
38,Low,Generic,38,-3.1385,1.2523
38,Low,Generic,39,-3.0951,0.9745
38,Low,Generic,40,-3.1978,0.9839
38,Low,Inclusive,1,-7.1551,4.0938
38,Low,Inclusive,2,-7.1293,4.1104
38,Low,Inclusive,3,-7.0201,4.3874
38,Low,Inclusive,4,-7.0362,3.9029
38,Low,Inclusive,5,-6.817,4.0526
38,Low,Inclusive,6,-6.9968,4.3093
38,Low,Inclusive,7,-6.9581,4.4388
38,Low,Inclusive,8,-6.9161,4.0477
38,Low,Inclusive,9,-6.6612,4.2589
38,Low,Inclusive,10,-7.0101,4.4128
38,Low,Inclusive,11,-6.9506,4.2998
38,Low,Inclusive,12,-6.6142,4.165
38,Low,Inclusive,13,-7.0357,4.2433
38,Low,Inclusive,14,-6.8273,3.9187
38,Low,Inclusive,15,-7.2828,4.1026
38,Low,Inclusive,16,-7.2331,4.135
38,Low,Inclusive,17,-6.9126,4.0419
38,Low,Inclusive,18,-7.202,4.2339
38,Low,Inclusive,19,-6.8586,3.881
38,Low,Inclusive,20,-6.865,4.3835
38,Low,Inclusive,21,-6.8449,4.4637
38,Low,Inclusive,22,-6.6577,4.1488
38,Low,Inclusive,23,-6.9716,4.1367
38,Low,Inclusive,24,-6.9877,4.5266
38,Low,Inclusive,25,-7.1898,4.0478
38,Low,Inclusive,26,-6.7814,4.424
38,Low,Inclusive,27,-7.0425,4.3909
38,Low,Inclusive,28,-6.9368,4.5201
38,Low,Inclusive,29,-6.9768,4.4251
38,Low,Inclusive,30,-6.5917,4.3396
38,Low,Inclusive,31,-6.9806,4.3645
38,Low,Inclusive,32,-7.0428,4.6976
38,Low,Inclusive,33,-6.961,4.1654
38,Low,Inclusive,34,-7.1134,4.4394
38,Low,Inclusive,35,-6.8579,4.1205
38,Low,Inclusive,36,-6.9015,3.9183
38,Low,Inclusive,37,-6.9603,4.3106
38,Low,Inclusive,38,-6.7319,4.0658
38,Low,Inclusive,39,-7.1798,4.0409
38,Low,Inclusive,40,-7.1885,4.4873
39,Low,Generic,1,-3.0357,1.282
39,Low,Generic,2,-3.0848,1.2448
39,Low,Generic,3,-3.2823,1.1514
39,Low,Generic,4,-3.3146,0.9084
39,Low,Generic,5,-3.2284,1.2099
39,Low,Generic,6,-3.1562,1.2367
39,Low,Generic,7,-3.2924,1.0438
39,Low,Generic,8,-3.2572,1.3656
39,Low,Generic,9,-3.4395,1.2355
39,Low,Generic,10,-3.233,1.0744
39,Low,Generic,11,-3.3562,1.2641
39,Low,Generic,12,-3.438,1.288
39,Low,Generic,13,-3.4023,1.4306
39,Low,Generic,14,-2.9173,1.0458
39,Low,Generic,15,-3.1879,1.0727
39,Low,Generic,16,-3.1119,0.9649
39,Low,Generic,17,-3.1959,1.0434
39,Low,Generic,18,-3.299,1.0118
39,Low,Generic,19,-3.1446,1.0506
39,Low,Generic,20,-3.1852,1.1492
39,Low,Generic,21,-3.2852,1.2476
39,Low,Generic,22,-3.3823,1.2601
39,Low,Generic,23,-3.0384,1.0624
39,Low,Generic,24,-3.0922,1.5176
39,Low,Generic,25,-3.3904,0.927
39,Low,Generic,26,-3.2227,1.1085
39,Low,Generic,27,-2.9877,1.225
39,Low,Generic,28,-3.3883,0.9886
39,Low,Generic,29,-3.1045,1.1038
39,Low,Generic,30,-3.2614,1.4092
39,Low,Generic,31,-3.3406,1.2088
39,Low,Generic,32,-3.2705,1.3547
39,Low,Generic,33,-3.1794,1.174
39,Low,Generic,34,-3.2585,1.1436
39,Low,Generic,35,-3.4896,1.2695
39,Low,Generic,36,-2.9842,1.0413
39,Low,Generic,37,-3.384,1.0439
39,Low,Generic,38,-3.1593,1.3077
39,Low,Generic,39,-3.2918,1.0344
39,Low,Generic,40,-3.2541,0.9051
39,Low,Inclusive,1,-6.9665,4.3943
39,Low,Inclusive,2,-7.1757,3.9135
39,Low,Inclusive,3,-6.7511,4.0976
39,Low,Inclusive,4,-6.8176,4.1892
39,Low,Inclusive,5,-7.0123,4.3077
39,Low,Inclusive,6,-7.1206,4.2465
39,Low,Inclusive,7,-7.0452,3.9559
39,Low,Inclusive,8,-6.9374,4.1673
39,Low,Inclusive,9,-7.0116,3.978
39,Low,Inclusive,10,-6.7493,4.3953
39,Low,Inclusive,11,-6.8434,4.1589
39,Low,Inclusive,12,-7.2474,4.6106
39,Low,Inclusive,13,-6.9972,4.0702
39,Low,Inclusive,14,-6.9255,4.4534
39,Low,Inclusive,15,-6.9915,4.4757
39,Low,Inclusive,16,-6.8256,4.0047
39,Low,Inclusive,17,-7.0891,4.4115
39,Low,Inclusive,18,-7.3949,4.1901
39,Low,Inclusive,19,-7.2026,4.1247
39,Low,Inclusive,20,-7.0328,4.1484
39,Low,Inclusive,21,-7.0708,4.0006
39,Low,Inclusive,22,-6.6442,4.5935
39,Low,Inclusive,23,-7.1623,4.5364
39,Low,Inclusive,24,-7.0479,4.2458
39,Low,Inclusive,25,-6.9975,4.0881
39,Low,Inclusive,26,-6.8404,4.2452
39,Low,Inclusive,27,-7.0595,3.9591
39,Low,Inclusive,28,-7.122,3.8917
39,Low,Inclusive,29,-6.9862,3.9807
39,Low,Inclusive,30,-7.0278,4.494
39,Low,Inclusive,31,-6.8081,4.2135
39,Low,Inclusive,32,-7.0011,4.596
39,Low,Inclusive,33,-6.9099,4.1544
39,Low,Inclusive,34,-7.2019,4.2988
39,Low,Inclusive,35,-6.8636,4.0937
39,Low,Inclusive,36,-6.9443,4.1473
39,Low,Inclusive,37,-7.0156,3.7224
39,Low,Inclusive,38,-7.0213,4.4139
39,Low,Inclusive,39,-7.0827,4.2305
39,Low,Inclusive,40,-7.1014,4.2921
40,Low,Generic,1,-3.3005,1.0302
40,Low,Generic,2,-3.0681,1.4038
40,Low,Generic,3,-3.3587,1.3176
40,Low,Generic,4,-3.1874,1.3465
40,Low,Generic,5,-3.5221,1.4193
40,Low,Generic,6,-3.3535,1.1464
