time_s,Fp1,Fp2,F3,F4,C3,C4,O1,O2
5.3125,11.164,7.271,-4.325,8.136,-1.958,11.067,-6.078,-11.763
5.3164,8.945,10.327,0.996,10.409,-0.29,11.693,-3.593,-13.514
5.3203,15.44,9.795,4.285,9.053,1.472,8.727,-3.287,-15.477
5.3242,17.002,11.671,4.138,9.846,2.074,5.386,-1.157,-10.4
5.3281,17.251,10.303,7.557,5.88,2.871,6.288,-4.071,-6.297
5.332,11.546,9.849,5.209,8.786,6.4,6.638,-6.248,-6.863
5.3359,14.124,12.245,5.486,8.454,7.083,4.956,-8.345,-10.518
5.3398,10.724,11.99,8.255,8.683,4.593,5.194,-2.977,-7.657
5.3438,4.576,12.738,3.794,0.403,7.865,5.337,-5.654,-12.13
5.3477,6.215,16.511,1.233,-0.379,10.351,5.619,-6.881,-16.71
5.3516,5.577,13.405,0.636,1.434,10.191,4.226,-9.326,-10.728
5.3555,4.073,10.979,-4.624,-5.728,8.13,5.404,-7.672,-14.655
5.3594,0.93,7.987,-4.483,1.698,3.976,6.035,-5.56,-9.561
5.3633,-1.117,9.759,-5.854,4.479,8.428,3.58,-8.449,-11.571
5.3672,-0.217,10.441,-2.84,2.435,7.479,-0.494,-15.902,-14.855
5.3711,-1.256,7.926,-4.195,3.233,9.258,1.362,-13.098,-13.146
5.375,-9.727,10.402,-4.283,2.144,13.879,-0.942,-18.86,-7.964
5.3789,-5.584,2.994,-2.667,3.749,9.301,-5.258,-13.653,-9.349
5.3828,-7.321,5.747,-4.234,4.736,4.889,-3.969,-16.453,-10.138
5.3867,-13.156,5.137,-7.678,5.18,7.234,-5.261,-18.4,-5.228
5.3906,-11.726,3.801,-6.196,5.077,8.892,-6.314,-15.748,-11.794
5.3945,-10.507,10.24,-5.31,5.008,7.154,-10.355,-16.2,-11.512
5.3984,-15.091,4.862,-5.253,3.584,4.484,-11.6,-12.061,-14.078
5.4023,-11.605,2.517,-3.603,7.104,3.986,-7.892,-11.505,-14.013
5.4062,-13.503,0.921,-4.526,2.979,5.64,-12.175,-8.546,-9.276
5.4102,-12.432,-5.369,-2.138,5.799,3.138,-10.679,-7.555,-6.826
5.4141,-7.014,-3.956,-0.789,5.318,6.431,-12.991,-5.586,-4.585
5.418,-8.912,-0.209,2.304,5.868,5.465,-14.964,-2.04,-6.0
5.4219,-3.936,-2.418,3.265,3.339,7.012,-15.787,-5.142,1.131
5.4258,-5.734,-1.778,3.248,3.017,8.936,-13.296,-0.729,1.771
5.4297,3.481,3.351,4.956,3.509,12.276,-18.785,-1.389,7.989
5.4336,1.219,4.495,4.309,6.481,11.711,-12.561,-1.777,10.7
5.4375,-1.058,4.697,3.041,8.347,10.831,-18.204,4.147,8.497
5.4414,-0.255,5.352,4.411,2.008,9.34,-9.235,5.71,6.795
5.4453,-4.344,8.384,-4.158,3.208,7.694,-14.355,6.499,11.191
5.4492,1.151,8.867,-2.602,0.423,4.791,-2.747,6.118,9.764
5.4531,-1.778,8.648,-5.91,2.612,3.977,-5.298,12.088,8.584
5.457,-2.126,7.695,-5.959,6.847,2.424,0.616,13.344,11.172
5.4609,-3.734,7.653,-6.952,6.453,4.644,1.381,10.744,7.637
5.4648,-4.68,6.617,-13.697,9.988,-4.518,-1.879,8.219,5.009
5.4688,-2.127,5.994,-8.315,15.044,-3.974,-2.55,8.487,3.296
5.4727,-2.468,9.939,-14.324,14.391,-3.367,-3.985,8.892,4.901
5.4766,-1.479,9.634,-15.858,13.136,-4.569,-0.5,7.707,6.992
5.4805,-3.758,11.483,-15.889,16.443,-3.096,-2.387,4.609,8.21
5.4844,-4.899,5.486,-17.429,16.047,-8.259,-3.066,5.831,4.335
5.4883,-9.406,6.549,-20.546,19.512,-11.017,-0.989,6.263,4.441
5.4922,-6.187,6.061,-16.449,19.465,-11.401,-4.867,1.465,-1.002
5.4961,-14.787,4.036,-17.044,14.378,-10.963,-4.425,4.305,-4.01
5.5,-9.347,3.972,-17.472,15.899,-12.623,-3.629,8.275,-5.728
5.5039,-9.24,0.664,-21.559,14.437,-16.452,-5.04,4.726,-3.904
5.5078,-14.04,-4.177,-20.845,15.843,-17.167,-5.369,10.51,-4.993
5.5117,-8.185,-8.746,-19.287,16.863,-17.586,-3.231,11.133,1.866
5.5156,-10.255,-11.1,-13.014,16.012,-16.929,-9.609,6.336,-0.786
5.5195,-8.904,-14.156,-18.922,13.172,-16.966,-12.806,5.096,-0.543
5.5234,-8.882,-13.649,-12.658,13.479,-10.381,-14.339,7.626,5.481
5.5273,-7.979,-14.023,-9.078,7.536,-8.832,-13.729,5.649,2.359
5.5312,-7.888,-15.791,-9.989,4.641,-7.305,-16.607,1.814,7.106
5.5352,-7.893,-12.865,-6.88,-0.95,-8.91,-13.535,6.332,12.496
5.5391,-7.538,-10.576,-4.945,3.006,-5.985,-13.893,7.112,8.084
5.543,-11.175,-13.327,-4.701,-1.606,-9.456,-17.736,7.583,12.72
5.5469,-13.756,-9.709,-2.958,-2.695,-5.956,-9.481,5.102,9.325
5.5508,-10.287,-12.168,-2.575,-10.373,-5.033,-8.152,7.739,11.039
5.5547,-10.344,-11.681,-5.346,-9.177,-3.065,-10.473,11.43,12.051
5.5586,-11.561,-13.821,-6.109,-6.796,-0.379,-9.709,9.41,9.956
5.5625,-12.006,-12.018,-4.653,-8.791,-3.704,-6.923,5.148,8.976
5.5664,-13.89,-14.317,-2.643,-5.024,-2.044,-11.099,8.623,9.634
5.5703,-14.039,-9.996,-4.546,-6.657,-2.779,-6.371,3.952,8.406
5.5742,-12.286,-11.67,0.58,-5.607,-0.485,-10.072,5.7,11.562
5.5781,-12.688,-12.195,-1.319,-4.033,1.769,-5.064,0.616,13.208
5.582,-8.904,-13.441,1.887,-2.437,-3.893,-8.888,3.197,17.363
5.5859,-10.325,-10.147,0.765,-3.154,-5.675,-6.796,4.274,14.628
5.5898,-11.697,-7.913,2.54,-4.594,-4.746,-3.821,2.981,16.636
5.5938,-16.404,-7.915,-1.416,-4.501,-7.616,-6.675,1.485,6.043
5.5977,-11.527,-3.325,-0.492,-3.477,-8.009,-4.45,0.991,7.22
5.6016,-4.752,-5.506,-3.229,-7.544,-9.549,-1.083,11.569,9.21
5.6055,-6.374,-10.578,-2.961,-5.473,-11.138,-2.69,11.612,13.584
5.6094,-2.601,-12.289,1.248,-4.483,-7.867,-3.328,14.963,10.829
5.6133,-4.129,-11.489,3.37,-2.347,-14.079,-4.149,14.768,8.24
5.6172,4.315,-13.62,0.47,-3.328,-10.129,-1.087,13.824,11.005
5.6211,4.707,-8.332,3.895,-5.188,-8.793,-2.043,12.027,10.177
5.625,9.099,-8.627,5.708,-1.147,-10.78,-0.1,14.361,11.571
5.6289,15.597,-7.833,7.209,-0.814,-7.61,-1.123,17.232,20.046
5.6328,14.771,-5.951,2.455,-6.521,-6.827,-1.444,15.085,15.911
5.6367,10.662,-2.262,2.907,-2.48,-4.963,-1.554,18.525,15.93
5.6406,9.317,-3.007,7.223,-2.056,-7.66,10.394,11.154,13.21
5.6445,9.514,-1.081,1.812,-4.88,-7.511,7.535,10.694,10.527
5.6484,11.285,3.805,3.188,-8.93,-10.253,9.314,16.263,7.54
5.6523,10.004,2.912,2.015,-11.149,-2.83,12.619,13.159,7.33
5.6562,8.702,-0.646,0.345,-8.79,-8.104,11.76,18.541,7.3
5.6602,11.139,-1.202,-1.812,-6.956,-8.463,14.223,15.232,7.577
5.6641,6.802,-1.393,-1.999,-5.515,-11.434,18.932,12.436,4.325
5.668,11.194,-0.859,1.317,-4.936,-11.495,15.522,7.248,-2.054
5.6719,7.025,-3.914,0.802,-6.383,-5.117,11.57,0.338,1.182
5.6758,10.578,-4.43,-1.174,-3.289,-11.219,10.217,-3.604,-0.246
5.6797,6.921,-3.953,-0.278,-2.833,-5.953,11.636,0.694,-2.861
5.6836,6.129,-5.131,0.296,-2.757,-9.171,11.757,-7.407,-2.538
5.6875,0.189,-5.061,3.576,-2.689,-8.468,15.5,-3.523,-4.124
5.6914,-2.151,-2.511,2.729,-0.334,-9.614,9.597,-7.242,-7.944
5.6953,-0.46,-4.171,4.322,-6.78,-10.146,6.418,-9.507,-9.213
5.6992,0.671,-4.379,0.778,-5.11,-7.209,8.2,-7.958,-12.774
5.7031,-0.801,-9.36,0.849,-10.594,-11.386,8.768,-6.768,-6.861
5.707,-3.157,-10.602,2.05,-7.214,-6.109,5.156,-7.371,-14.113
5.7109,-2.964,-10.799,4.278,-6.554,-4.872,6.874,-4.432,-8.593
5.7148,-2.091,-11.772,5.866,-9.418,-5.851,5.83,-5.628,-8.424
5.7188,-0.691,-14.072,14.078,-6.217,2.766,0.926,-9.167,-6.586
5.7227,5.872,-11.286,16.309,-10.11,2.477,-2.775,-10.931,-6.949
5.7266,10.45,-6.172,15.859,-14.434,7.169,-2.705,-6.509,-0.198
5.7305,9.529,-9.598,18.975,-14.595,9.428,-4.459,-12.296,-0.117
5.7344,5.026,-9.463,19.259,-12.328,12.024,-0.662,-6.858,-0.918
5.7383,8.474,-5.976,21.446,-13.658,15.455,0.85,-6.169,-0.801
5.7422,8.107,-2.196,18.101,-19.177,18.318,-0.763,-9.047,0.851
5.7461,12.937,0.517,20.191,-19.328,15.685,6.481,-4.42,-3.162
5.75,6.57,2.967,18.786,-20.15,17.177,6.712,-4.662,3.703
5.7539,9.197,1.073,17.921,-21.637,18.596,4.439,-3.996,2.569
5.7578,13.303,2.272,13.582,-14.251,14.911,6.725,-0.326,4.11
5.7617,10.478,4.429,9.066,-15.748,16.343,9.196,-5.251,3.184
5.7656,10.88,5.808,11.989,-13.513,13.966,14.022,-3.17,-2.0
5.7695,11.02,7.069,14.109,-8.745,12.753,12.073,-10.703,-3.677
5.7734,12.936,9.794,13.636,-10.028,13.84,13.537,-7.256,-7.187
5.7773,14.82,11.519,15.258,-5.304,9.819,11.09,-8.1,-2.216
5.7812,11.407,13.818,11.141,-8.183,13.191,11.667,-9.466,1.948
5.7852,13.41,12.484,8.606,-3.119,7.432,10.136,-8.105,-4.702
5.7891,7.262,14.585,7.351,1.922,4.687,13.203,-9.668,-6.048
5.793,9.695,14.043,8.591,3.895,6.151,11.778,-7.463,-9.523
5.7969,9.433,17.025,3.561,-0.695,2.147,11.81,-7.408,-9.687
5.8008,8.447,16.065,2.189,-0.761,3.417,16.205,-5.658,-8.803
5.8047,10.119,15.17,-1.88,3.217,2.649,13.381,-4.009,-14.743
5.8086,9.028,12.529,2.041,2.863,1.45,16.028,-4.541,-14.667
5.8125,8.267,10.561,0.406,5.815,-1.677,8.554,-4.494,-9.532
5.8164,10.492,8.619,-0.337,9.607,2.109,14.557,-4.416,-11.362
5.8203,10.575,9.582,2.32,7.108,1.743,6.012,-6.087,-12.829
5.8242,15.157,11.599,4.255,3.813,5.269,6.731,-3.626,-7.415
5.8281,13.031,8.205,2.596,4.608,4.212,6.665,-5.297,-11.785
5.832,16.0,8.175,1.638,6.97,7.385,3.997,-4.577,-6.167
5.8359,10.103,10.208,1.279,2.918,9.99,6.478,-8.607,-8.52
5.8398,8.782,11.881,3.332,5.063,9.416,6.131,-4.749,-8.639
5.8438,6.537,10.954,1.561,0.956,5.916,2.722,-8.291,-16.285
5.8477,8.914,13.4,-0.001,4.715,6.934,3.241,-8.922,-13.047
5.8516,5.509,12.987,-3.984,4.118,6.529,5.874,-2.794,-11.29
5.8555,2.537,7.157,-3.351,-2.542,7.07,6.528,-4.414,-12.891
5.8594,1.572,9.224,-5.061,1.227,4.859,9.399,-4.868,-10.612
5.8633,-5.914,8.038,-5.201,0.439,6.72,6.398,-8.247,-11.423
5.8672,-3.251,7.647,-3.239,2.969,8.453,2.311,-12.196,-16.317
5.8711,0.287,10.859,-1.395,7.7,6.84,1.222,-14.922,-12.417
5.875,-3.729,5.354,-1.506,3.359,9.826,-5.728,-14.165,-14.797
5.8789,-4.813,5.285,-2.389,4.22,10.51,-3.809,-14.096,-11.241
5.8828,-5.896,0.634,-4.439,3.836,12.749,-2.911,-17.006,-9.302
5.8867,-7.86,4.256,-4.957,8.838,8.117,-2.662,-13.328,-12.677
5.8906,-15.91,4.464,-5.372,0.026,6.77,-6.279,-18.123,-10.456
5.8945,-16.37,4.452,-4.202,4.664,5.408,-5.274,-19.695,-13.686
5.8984,-12.497,7.209,-3.447,4.059,4.64,-7.156,-18.154,-13.367
5.9023,-13.707,5.054,-6.004,2.034,7.883,-9.908,-15.042,-9.25
5.9062,-9.047,1.025,-4.771,5.495,6.079,-9.387,-9.652,-10.373
5.9102,-11.719,-2.105,-6.199,7.515,5.74,-9.397,-7.448,-8.677
5.9141,-13.838,-0.384,-5.617,3.648,7.939,-13.236,-4.747,-3.161
5.918,-10.363,-2.215,1.799,11.234,8.952,-11.655,-5.493,-2.943
5.9219,-10.36,-2.797,1.099,3.901,4.974,-18.51,-2.45,-3.099
5.9258,-2.46,-3.553,1.155,8.737,11.748,-15.861,-1.935,5.143
5.9297,-0.62,-0.151,0.569,6.223,12.201,-14.115,0.399,5.958
5.9336,-0.836,3.324,3.316,5.107,10.702,-14.941,1.201,6.024
5.9375,1.465,8.216,5.038,5.376,11.083,-14.257,6.577,4.274
5.9414,0.991,6.385,1.063,5.514,5.527,-12.174,1.906,10.53
5.9453,-1.865,7.332,0.103,4.722,10.764,-8.645,7.321,6.384
5.9492,-5.483,8.106,0.123,1.317,7.887,-8.62,8.746,5.531
5.9531,0.105,11.742,-8.92,2.673,3.708,-6.657,13.043,9.559
5.957,-0.608,6.255,-4.33,3.154,2.043,0.336,12.77,9.847
5.9609,-2.131,9.99,-5.207,4.917,-2.893,0.011,12.539,5.896
5.9648,-1.555,10.322,-16.209,8.449,-2.448,1.01,10.393,8.075
5.9688,-5.846,9.994,-11.333,9.833,-4.101,-0.312,11.779,9.41
5.9727,1.038,9.061,-13.419,12.634,-6.214,2.049,7.591,7.81
5.9766,-4.701,10.294,-14.105,15.521,-2.409,0.155,10.813,7.831
5.9805,-2.242,8.424,-16.257,16.367,-2.69,-2.988,6.915,6.059
5.9844,-9.3,5.266,-15.169,21.65,-7.697,-0.487,5.601,3.401
5.9883,-10.428,9.657,-17.655,14.25,-11.159,-3.178,4.198,1.903
5.9922,-7.614,4.733,-19.57,19.373,-12.161,-3.981,4.939,0.308
5.9961,-12.173,6.095,-18.747,17.125,-14.624,-6.592,3.002,-4.962
6.0,-10.189,-2.354,-18.551,17.18,-17.602,-4.416,5.887,-4.654
6.0039,-11.502,1.667,-23.06,16.105,-17.484,-2.665,7.292,-5.747
6.0078,-12.546,-1.894,-24.059,14.424,-17.661,-4.518,8.849,-1.985
6.0117,-9.916,-8.175,-15.241,15.546,-17.183,-8.5,8.594,-1.987
6.0156,-12.719,-9.268,-17.675,13.569,-17.204,-12.247,7.584,-2.97
6.0195,-14.408,-10.304,-13.528,15.005,-14.851,-7.863,5.972,1.289
6.0234,-10.545,-13.322,-11.539,7.854,-15.304,-13.338,8.698,-0.052
6.0273,-6.443,-11.684,-7.993,10.836,-7.915,-16.286,6.867,3.583
6.0312,-6.678,-15.161,-4.272,7.236,-7.209,-13.616,11.732,8.941
6.0352,-11.808,-14.963,-5.204,4.467,-1.262,-10.011,6.629,10.355
6.0391,-11.789,-10.716,-7.73,2.682,-6.885,-13.164,8.089,6.781
6.043,-12.701,-9.562,-6.154,-0.281,-5.023,-19.733,4.651,8.29
6.0469,-12.664,-11.689,-3.885,-0.896,0.866,-7.765,9.665,6.197
6.0508,-14.688,-11.567,-4.368,0.037,-3.518,-14.773,6.87,8.032
6.0547,-13.443,-12.362,-8.318,-5.443,-3.774,-9.284,10.388,9.669
6.0586,-14.327,-10.975,-3.564,-8.867,-6.113,-9.731,9.001,11.073
6.0625,-11.954,-15.222,-6.494,-5.471,-1.791,-8.859,9.109,10.588
6.0664,-11.73,-12.246,0.358,-4.496,-7.259,-7.679,5.679,10.411
6.0703,-12.473,-10.526,2.576,-7.393,-3.215,-13.242,2.801,8.223
6.0742,-11.334,-11.355,-0.84,-8.063,-3.682,-9.316,2.975,12.47
6.0781,-9.137,-8.876,0.461,-5.349,-2.324,-6.013,6.49,14.319
6.082,-11.011,-11.543,-3.1,-2.727,-5.278,-8.926,4.374,15.362
6.0859,-12.451,-11.081,0.83,-6.562,-1.394,-9.353,0.677,12.002
6.0898,-12.698,-11.658,-0.797,-4.408,-6.639,-6.635,5.346,13.742
6.0938,-11.762,-6.427,-1.569,-2.44,-10.039,-6.705,2.068,7.728
6.0977,-11.359,-9.336,-0.328,-4.668,-5.944,-6.185,7.251,8.793
6.1016,-6.67,-7.666,-1.676,-2.669,-10.06,-5.645,9.629,9.37
6.1055,-3.585,-10.106,-2.201,-7.939,-9.276,-0.539,12.349,8.074
6.1094,-6.497,-13.759,0.643,0.993,-9.426,0.386,16.336,10.466
6.1133,-1.297,-13.647,-1.175,-5.217,-10.931,-3.363,11.253,11.618
6.1172,0.997,-9.178,6.236,-5.368,-15.895,-4.109,13.852,7.844
6.1211,5.678,-10.261,2.161,-1.602,-8.451,-2.548,15.189,11.783
6.125,8.493,-11.369,9.091,-4.458,-7.824,-4.153,12.095,10.861
6.1289,8.038,-7.735,4.005,-2.82,-6.607,-0.218,12.876,20.131
6.1328,9.214,-7.617,5.973,-3.084,-5.72,4.353,14.345,17.039
6.1367,11.334,1.2,5.132,-3.609,-9.312,3.032,15.371,15.835
6.1406,12.561,-2.778,5.556,-5.907,-6.541,2.231,11.332,13.86
6.1445,5.737,-1.616,7.313,-5.206,-10.068,7.265,15.011,12.239
6.1484,10.957,3.627,7.081,-8.732,-7.909,8.685,11.47,11.177
6.1523,12.594,-2.705,4.072,-7.055,-7.169,11.761,17.383,4.824
6.1562,9.186,0.184,-1.296,-9.313,-6.098,15.573,15.482,9.246
6.1602,9.305,2.776,-1.16,-9.381,-11.1,17.195,16.383,7.232
6.1641,5.624,-2.016,-2.831,-9.082,-7.45,15.517,10.599,2.298
6.168,6.356,-5.049,-2.355,-4.919,-8.296,14.084,4.869,0.147
6.1719,3.602,-1.992,-2.061,-6.757,-9.801,17.225,0.584,-7.001
6.1758,2.319,1.564,-0.755,-6.834,-9.603,15.072,0.193,-3.685
6.1797,8.092,-1.426,0.146,-2.72,-9.398,14.335,-2.357,-0.574
6.1836,2.233,-4.879,-4.294,-6.714,-6.204,12.65,-2.035,-0.501
6.1875,0.727,-5.143,0.047,-0.086,-9.133,9.391,-8.55,-3.811
6.1914,-3.217,-4.9,4.189,-3.373,-5.939,12.228,-4.54,-8.19
6.1953,-4.199,-3.111,4.137,-5.618,-9.533,9.086,-6.805,-6.321
6.1992,-1.654,-2.096,0.829,-9.743,-9.081,7.163,-9.249,-9.037
6.2031,-2.341,-4.807,-0.896,-7.597,-5.783,7.753,-4.103,-11.635
6.207,0.172,-8.767,3.441,-9.438,-6.85,5.785,-8.533,-5.89
6.2109,0.661,-14.637,-0.07,-10.393,-4.674,8.184,-6.872,-11.941
6.2148,1.405,-15.617,10.102,-8.432,-1.16,4.778,-10.963,-12.101
6.2188,3.322,-11.556,11.119,-12.905,-0.026,1.012,-5.785,-8.714
6.2227,8.808,-14.3,18.205,-14.318,3.908,-1.266,-13.026,-7.05
6.2266,6.065,-11.021,13.016,-14.919,8.055,-3.009,-12.002,-3.267
6.2305,9.446,-8.955,19.528,-13.147,7.226,-5.401,-9.52,1.695
6.2344,11.813,-10.352,18.612,-14.6,12.97,-3.22,-5.101,1.387
6.2383,11.385,-7.677,19.344,-13.406,13.158,-1.256,-5.739,1.372
6.2422,5.589,-2.568,18.05,-18.901,15.158,-0.755,-7.146,0.719
6.2461,8.12,1.827,21.674,-17.9,15.405,3.18,-4.33,-4.594
6.25,12.201,5.153,20.254,-20.785,14.597,6.75,-4.84,-2.929
6.2539,10.994,5.174,20.244,-22.508,17.228,7.768,-2.06,-0.299
6.2578,10.282,4.345,16.855,-18.195,13.828,13.087,1.051,-1.23
6.2617,9.142,3.235,12.878,-16.347,13.696,9.598,-3.573,-0.722
6.2656,8.986,3.997,12.144,-14.647,11.759,10.605,-6.441,1.512
6.2695,11.367,7.179,11.494,-11.042,13.388,10.19,-5.797,-2.087
6.2734,11.772,10.968,16.454,-9.557,12.386,12.474,-6.347,-4.476
6.2773,13.18,12.07,10.334,-7.626,16.757,11.281,-7.966,-2.99
6.2812,13.184,7.84,12.936,-5.673,16.641,12.353,-6.38,1.838
6.2852,10.298,11.111,9.493,-4.822,12.267,9.321,-9.287,0.019
6.2891,11.072,16.196,8.075,-0.026,11.02,10.704,-9.254,-4.436
6.293,14.867,15.284,5.769,-0.851,2.686,14.362,-8.824,-11.539
6.2969,5.521,13.047,6.063,-1.19,1.532,8.128,-7.953,-9.824
6.3008,10.328,20.025,2.438,0.537,2.788,15.655,-3.337,-10.607
6.3047,8.644,13.38,-0.44,3.55,2.455,14.633,-3.853,-11.614
6.3086,11.428,11.871,0.595,4.48,0.688,11.871,-4.205,-13.111
6.3125,10.503,10.182,-0.667,5.29,-3.153,10.066,-2.834,-13.231
6.3164,12.723,8.081,-0.519,6.711,2.614,12.973,-2.895,-14.108
6.3203,15.134,7.637,3.749,9.468,6.23,9.581,-4.191,-14.6
6.3242,14.896,13.716,3.107,2.951,6.949,5.077,-4.411,-8.097
6.3281,17.596,11.516,4.075,8.805,8.776,5.201,-8.48,-7.291
6.332,9.887,11.075,1.799,3.202,8.194,3.7,-10.314,-8.599
6.3359,15.647,10.998,0.169,3.814,6.11,5.109,-3.251,-7.679
6.3398,10.665,9.044,6.125,4.629,7.62,3.041,-5.758,-9.072
6.3438,9.942,15.157,5.371,8.08,11.722,3.991,-7.172,-6.825
6.3477,3.824,11.863,2.674,4.79,7.321,8.265,-5.448,-10.781
6.3516,3.186,13.741,-2.087,1.201,7.596,5.593,-2.232,-11.094
6.3555,3.253,8.309,-4.107,0.287,10.598,4.663,-2.982,-12.688
6.3594,0.541,5.581,-1.934,-3.011,10.004,3.88,-4.898,-13.991
6.3633,-1.134,8.989,-5.266,2.673,5.301,5.247,-10.93,-11.101
6.3672,-0.995,6.349,-4.901,2.49,6.664,0.93,-13.523,-13.095
6.3711,-7.239,4.049,0.853,2.46,7.406,0.503,-19.136,-15.724
6.375,-2.046,8.867,-3.005,4.602,10.147,-4.874,-14.456,-11.904
6.3789,-4.932,11.175,0.042,3.85,13.158,-1.198,-14.144,-9.674
6.3828,-7.4,8.637,-6.755,7.459,9.031,-5.607,-14.49,-14.806
6.3867,-12.594,4.703,-2.786,2.674,11.52,-4.8,-16.122,-12.851
6.3906,-10.909,5.273,0.858,6.703,8.123,-7.355,-18.037,-11.304
6.3945,-17.833,7.247,-2.956,3.791,11.752,-4.754,-18.036,-16.525
6.3984,-11.621,7.238,-4.015,3.331,7.553,-8.549,-16.362,-15.738
6.4023,-15.262,2.645,-6.767,3.965,6.631,-5.041,-11.993,-11.204
6.4062,-11.564,0.937,-2.799,1.533,7.498,-7.986,-10.78,-7.718
6.4102,-11.327,-0.762,-5.808,5.439,4.956,-7.363,-3.473,-5.828
6.4141,-7.63,-1.329,-2.484,6.047,1.799,-12.756,-8.717,-2.079
6.418,-8.184,-2.441,-2.309,5.726,5.807,-14.027,-5.83,-2.996
6.4219,-6.249,-1.401,5.162,5.806,7.754,-13.855,-8.009,-0.936
6.4258,-3.005,2.639,5.139,5.85,7.268,-14.683,-1.431,0.817
6.4297,2.302,3.151,2.694,4.387,11.603,-14.524,0.367,6.002
6.4336,1.086,2.769,0.162,6.128,7.491,-14.97,1.643,10.245
6.4375,-1.464,7.101,5.36,5.638,9.732,-13.497,1.867,10.794
6.4414,-1.879,5.489,1.137,4.359,9.467,-9.747,4.974,9.252
6.4453,-4.659,12.109,-1.676,7.485,8.033,-7.578,5.63,9.198
6.4492,-0.437,11.561,-5.545,3.988,6.035,-8.806,8.836,10.571
6.4531,-4.65,17.18,-6.591,2.375,5.267,-6.006,15.394,8.431
6.457,-0.215,7.399,-11.173,4.987,1.645,-3.773,13.156,10.97
6.4609,-2.493,7.51,-11.341,5.293,0.535,0.872,13.587,6.017
6.4648,1.255,9.524,-9.307,9.21,-1.704,-2.865,9.997,6.104
6.4688,-5.717,9.916,-11.889,11.493,-4.936,-0.195,7.423,4.338
6.4727,-3.185,13.401,-11.27,10.981,-3.028,-1.219,7.54,6.702
6.4766,0.814,7.828,-15.022,15.431,-3.439,-3.165,11.882,3.42
6.4805,-1.358,9.892,-15.29,15.114,-5.576,1.588,5.795,4.787
6.4844,-7.318,9.147,-12.951,16.991,-2.8,-4.353,6.28,0.569
6.4883,-8.12,7.366,-18.127,17.534,-10.829,1.256,2.832,3.204
6.4922,-10.643,3.514,-16.98,24.352,-13.589,-2.435,-1.7,1.92
6.4961,-11.087,7.359,-21.534,15.787,-15.43,-7.914,2.6,-0.625
6.5,-13.266,4.942,-16.54,11.411,-17.38,-0.66,10.357,-1.49
6.5039,-12.155,0.313,-21.647,11.472,-14.807,-1.81,8.466,-1.213
6.5078,-15.532,-4.423,-18.665,16.272,-18.44,-5.243,11.481,-1.056
6.5117,-12.373,-7.782,-19.473,17.874,-18.815,-8.23,7.199,-0.924
6.5156,-11.345,-10.543,-15.167,13.694,-18.299,-12.339,2.067,-0.307
6.5195,-11.301,-10.139,-11.911,16.336,-17.242,-7.256,3.564,-1.663
6.5234,-12.168,-11.975,-11.649,13.095,-15.756,-15.835,6.354,1.636
6.5273,-5.568,-14.476,-6.905,8.903,-10.171,-17.165,6.497,5.104
6.5312,-6.74,-15.641,-9.336,6.762,-5.469,-14.004,6.499,6.709
6.5352,-10.126,-15.249,-4.808,5.803,-5.973,-17.665,5.469,5.364
6.5391,-10.902,-12.525,-5.474,4.901,-2.988,-16.368,8.051,5.902
6.543,-14.539,-11.565,-2.687,0.832,-4.168,-12.169,5.1,8.286
6.5469,-13.984,-9.845,-4.011,-4.844,-3.745,-12.141,7.479,9.566
6.5508,-13.012,-9.099,-3.732,-6.778,-0.141,-11.847,8.67,8.446
6.5547,-9.73,-12.325,-7.023,-3.92,-3.833,-8.835,8.739,14.911
6.5586,-14.149,-9.509,-4.707,-7.234,-4.013,-8.349,7.768,8.113
6.5625,-12.216,-13.757,-4.233,-4.992,-4.87,-7.503,7.35,10.842
6.5664,-14.424,-13.826,-3.709,-4.763,-1.853,-9.771,9.895,12.447
6.5703,-11.685,-11.055,-1.175,-4.996,-4.064,-10.26,6.605,12.512
6.5742,-10.832,-14.851,-0.075,-5.324,-4.032,-10.356,5.559,13.004
6.5781,-7.671,-12.477,-1.649,-3.428,-0.77,-9.759,1.834,15.357
6.582,-10.447,-8.972,-0.894,-2.906,-4.062,-5.151,0.564,14.095
6.5859,-13.303,-14.129,-2.428,-2.811,-3.014,-5.032,5.448,16.767
6.5898,-13.581,-7.468,4.891,-4.353,-5.256,-8.221,4.965,14.477
6.5938,-11.557,-5.439,2.724,-2.814,-7.988,-8.417,4.125,8.658
6.5977,-11.53,-8.542,0.797,-4.885,-7.318,-5.309,5.023,10.298
6.6016,-6.174,-7.782,1.6,-6.118,-12.028,1.043,5.595,6.826
6.6055,-5.976,-7.725,-5.509,0.241,-9.619,-3.633,12.851,13.642
6.6094,1.427,-12.587,-6.372,-6.79,-12.034,-1.127,15.001,11.496
6.6133,-4.823,-10.693,-0.403,-0.224,-6.155,-1.054,11.552,13.873
6.6172,1.845,-13.286,0.009,-3.035,-11.19,-2.471,11.105,11.277
6.6211,2.739,-11.62,4.338,-1.222,-11.034,-3.737,15.152,8.859
6.625,7.532,-10.949,6.272,2.948,-10.379,0.087,12.098,19.633
6.6289,11.228,-7.661,7.879,-4.667,-3.338,0.334,17.926,16.31
6.6328,7.088,-5.009,3.698,-4.384,-6.202,3.109,14.701,14.613
6.6367,11.749,-6.076,6.912,-3.253,-7.674,4.331,13.948,17.875
